id;place;rapport;date;M1;M2;M3;M4;allocation;Hippodrome;nbPartants;idHippodrome;nDistance;nAllocation;idFerrure;idJockey;nbPartants;rPoids;idOeillere;iCote
56298;1;3.4;24-01-2016;9a;Da;Da;6a;55000;Vincennes;16;Vincennes;2700;54000;0;1930;18;0;0;116
56299;1;2.1;24-01-2016;10a;1a;1a;1a;38000;Vincennes;15;Vincennes;2100;44000;0;4;12;0;0;2
56300;0;0;24-01-2016;Da;Da;Da;1a;25000;Cagnes;10;Cagnes-sur-Mer;2150;23000;0;1576;15;0;0;2
56301;1;1.7;24-01-2016;2a;5a;1a;8a;32000;Cagnes;15;Cagnes-sur-Mer;2925;37000;2;1931;14;0;0;9
56302;1;1.5;24-01-2016;1a;1a;0a;9a;27000;Cagnes;16;Cagnes-sur-Mer;2925;28000;2;239;15;0;0;4
99385;0;0;24-01-2016;Da;Da;5a;Da;110000;Vincennes;13;Vincennes;3000;240000;1;28;12;0;0;16
99387;1;1.3;24-01-2016;2a;4a;1a;1a;42000;Vincennes;11;Vincennes;2200;38000;0;8;11;0;0;3
99388;1;1.3;24-01-2016;2a;1a;1a;Da;27000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;46000;2;736;18;0;0;3
99390;1;2.1;24-01-2016;4a;2a;3a;8a;22000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2150;23000;2;504;16;0;0;9
99391;0;0;24-01-2016;3Da;1a;4a;1a;8000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2150;20000;0;5862;16;0;0;2
99397;1;2.2;24-01-2016;3a;1a;1a;3a;5000;Vienne Krieau;11;Munich-Daglfing;2600;5000;2;7278;7;0;0;1
56317;0;0;25-01-2016;7a;2a;5a;7a;16000;Vincennes;16;Vincennes;2100;55000;5;140;18;0;0;12
56319;1;1.3;25-01-2016;1a;1a;1a;1a;19000;Marseille;16;Mons;2300;6000;2;658;10;0;0;1
56320;1;2.6;25-01-2016;Da;1a;1a;14a;19000;Marseille;15;Cagnes-sur-Mer;2925;24000;1;713;9;0;0;2
56321;1;1.5;25-01-2016;7a;7a;6a;3a;30000;Marseille;12;Vincennes;2700;64000;2;18;18;0;0;12
56322;1;1.3;25-01-2016;2a;1a;4a;5a;20000;Marseille;12;Marseille-Vivaux;2650;18000;0;1555;13;0;0;11
56323;0;0;25-01-2016;1a;1a;7m;4a;22000;Marseille;16;Cagnes-sur-Mer;2925;27000;0;734;18;0;0;5
56324;1;3;25-01-2016;10a;5a;5a;5a;6000;Marseille;16;Cagnes-sur-Mer;2925;24000;1;1311;15;0;0;24
99411;0;0;25-01-2016;Da;1a;3a;3a;22000;Vincennes;14;Vincennes;2200;22000;5;8205;15;0;0;4
99413;0;0;25-01-2016;6a;9a;2a;1a;36000;Vincennes;16;Vincennes;2850;35000;0;1196;15;0;0;52
99415;1;1.3;25-01-2016;1a;Da;2a;2a;65000;Vincennes;11;Vincennes;2700;46000;0;6;13;0;0;3
99416;0;0;25-01-2016;Da;1a;Da;2Da;36000;Vincennes;18;Vincennes;2700;46000;0;1042;18;0;0;84
99418;0;0;25-01-2016;1a;8a;8a;5a;20000;Marseille-Vivaux;12;Marseille-Vivaux;2650;17000;2;736;15;0;0;2
56332;1;1.2;26-01-2016;1a;4a;2a;7a;5040;Mons;16;Mons;2300;6000;0;1171;15;0;0;4
56334;0;0;26-01-2016;1Disqa;10a;1a;7a;6000;Mons;13;Mons;2300;6000;0;19;12;0;0;3
99432;0;0;26-01-2016;2a;2a;1a;1a;36000;Vincennes;15;Vincennes;2700;35000;0;152;15;0;0;6
99433;1;1.6;26-01-2016;3Da;1a;Da;3a;55000;Vincennes;16;Vincennes;2100;55000;0;10;18;0;0;5
99435;1;1.3;26-01-2016;1a;3a;6a;7a;65000;Vincennes;10;Vincennes;2850;46000;2;34;13;0;0;2
99437;1;1.2;26-01-2016;1a;1a;2a;Da;90000;Vincennes;14;Vincennes;2700;80000;2;28;16;0;0;3
99438;0;0;26-01-2016;Da;Da;Da;3a;36000;Vincennes;14;Vincennes;2175;36000;2;31;15;0;0;15
99439;0;0;26-01-2016;2a;1a;1a;2a;5040;Mons;14;Mons;2300;6000;0;1571;14;0;0;6
99440;0;0;26-01-2016;1a;4a;4a;10a;6000;Mons;12;Mons;2300;6000;0;1318;11;0;0;15
99441;1;1.4;26-01-2016;1a;1a;Dm;4a;6000;Mons;10;Mons;2300;6000;0;528;12;0;0;3
99442;1;1.1;26-01-2016;2a;1a;4a;1a;6000;Mons;9;Mons;2850;6000;2;541;16;0;0;4
56340;0;0;27-01-2016;3a;9a;9a;1a;24000;Cagnes;16;Cagnes-sur-Mer;2925;22000;0;2215;14;0;0;38
56341;0;0;27-01-2016;8a;1a;2a;10a;24000;Cagnes;12;Cagnes-sur-Mer;2150;24000;0;1311;13;0;0;8
56342;1;1.3;27-01-2016;14a;3a;1a;10a;30000;Cagnes;17;Marseille-Vivaux;3175;28000;0;832;16;0;0;39
99447;0;0;27-01-2016;1a;10a;10a;1a;55000;Cagnes-sur-Mer;14;Vincennes;2100;75000;5;6;15;0;0;17
99448;1;1.2;27-01-2016;2a;5a;3a;1a;31000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2925;30000;2;6;13;0;0;3
99449;0;0;27-01-2016;1a;2a;3a;14a;33000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;32000;2;34;15;0;0;4
99450;0;0;27-01-2016;1a;3a;1a;2a;22000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2150;22000;1;1535;15;0;0;3
99459;1;1.2;27-01-2016;1a;2a;1a;2a;6000;Son Pardo  Majorque;14;Son Pardo - Majorque;2650;6000;0;587;11;0;0;1
99469;1;1.9;28-01-2016;3a;Da;1a;4a;65000;Vincennes;18;Vincennes;2700;64000;2;140;18;0;0;5
99470;0;0;28-01-2016;4a;1a;7a;Da;60000;Vincennes;15;Vincennes;2700;66000;2;1598;17;0;0;5
99471;0;0;28-01-2016;5m;9a;1m;Da;33000;Vincennes;18;Vincennes;2100;75000;2;424;15;0;0;24
99473;1;1.7;28-01-2016;7a;1a;2a;0a;50000;Vincennes;13;Vincennes;2700;39000;2;22;18;0;0;10
99474;1;3.8;28-01-2016;Da;3a;6a;Da;22000;Vincennes;13;Vincennes;2100;38000;2;71;15;0;0;33
56381;0;0;29-01-2016;Da;1a;Da;3a;38000;Cagnes;10;Cagnes-sur-Mer;2925;27000;0;1555;15;0;0;6
56382;0;0;29-01-2016;1a;1a;1a;1a;24000;Cagnes;15;Marseille-Vivaux;2650;19000;2;147;15;0;0;1
56383;1;1.4;29-01-2016;1a;2a;Da;6a;26000;Cagnes;12;Cagnes-sur-Mer;2150;25000;0;726;16;0;0;5
56384;1;2.3;29-01-2016;1a;11a;1a;13a;23000;Cagnes;16;Cagnes-sur-Mer;2950;16000;5;5862;15;0;0;7
56386;1;1.5;29-01-2016;1a;7a;3a;5a;6500;Wolvega;10;Wolvega;2600;6500;0;19;13;0;0;7
99505;0;0;29-01-2016;6a;1a;6a;1a;26000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;30000;0;736;13;0;0;6
99506;0;0;29-01-2016;2a;1a;2a;10a;24000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2150;8000;2;7931;15;0;0;5
99509;1;1.7;29-01-2016;2a;2a;2a;1a;9900;Wolvega;10;Wolvega;2600;9900;0;528;12;0;0;21
99511;1;1.2;29-01-2016;2a;2a;3a;4a;5000;Wolvega;10;Wolvega;2100;5500;0;19;11;0;0;4
56388;0;0;30-01-2016;Da;5a;Da;1a;37000;Vincennes;15;Vincennes;2100;37000;0;2;14;0;0;5
99517;0;0;30-01-2016;0a;6a;1a;9a;50000;Vincennes;12;Vincennes;2700;52000;0;291;14;0;0;43
99518;0;0;30-01-2016;7a;2a;1a;7a;110000;Vincennes;11;Vincennes;2700;120000;2;2;10;0;0;11
99519;1;1.3;30-01-2016;3a;1a;7a;2a;60000;Vincennes;12;Vincennes;2700;66000;2;360;14;0;0;8
99520;1;1.3;30-01-2016;1a;4a;4a;1a;16000;Vincennes;16;Vincennes;2100;55000;2;151;18;0;0;6
56404;0;0;31-01-2016;2a;3a;10a;4a;70000;Vincennes;18;Halmstad;2140;250000;0;4705;9;0;0;
56405;1;1.3;31-01-2016;Da;1a;4a;1a;120000;Vincennes;12;Vincennes;2175;120000;0;28;7;0;0;3
56406;1;1.3;31-01-2016;1a;3a;1a;1a;105000;Vincennes;16;Vincennes;2100;90000;2;2;16;0;0;3
56407;1;1.4;31-01-2016;1a;1a;1a;1a;1000000;Vincennes;18;Vincennes;2850;120000;1;6;16;0;0;1
56408;1;1.5;31-01-2016;5a;1a;3a;3a;105000;Vincennes;18;Vincennes;2850;120000;2;1696;11;0;0;13
56411;0;0;31-01-2016;1a;0a;3a;Da;20000;Cagnes;13;Marseille-Vivaux;2650;18000;2;736;13;0;0;4
56412;1;1.5;31-01-2016;1a;1a;1a;0a;32000;Cagnes;12;Cagnes-sur-Mer;2150;27000;2;239;16;0;0;2
56413;1;1.6;31-01-2016;1a;2a;10a;9a;32000;Cagnes;15;Cagnes-sur-Mer;2925;37000;2;736;14;0;0;3
56415;0;0;31-01-2016;5a;5a;3a;1a;21000;Cagnes;12;Chartres;2800;21000;0;71;12;0;0;5
56416;1;4.5;31-01-2016;7a;1a;0a;4m;14000;Saint;16;Lyon-Parilly;2600;14000;0;163;13;0;0;12
99541;1;1.2;31-01-2016;1a;5a;1a;2a;80000;Vincennes;13;Vincennes;2200;38000;0;6;12;0;0;3
99542;1;1.3;31-01-2016;4a;2a;1a;0a;20000;Cagnes-sur-Mer;13;Marseille-Vivaux;2650;17000;1;3;13;0;0;2
99544;1;2;31-01-2016;2a;3a;0a;6a;40000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2925;33000;1;4;15;0;0;3
99545;0;0;31-01-2016;3a;1a;7a;Da;8000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;8000;0;5462;15;0;0;7
99546;0;0;31-01-2016;6a;7a;12a;5a;24000;Saint-Galmier;15;Toulouse;2950;25000;2;837;18;0;0;4
99547;1;4.3;31-01-2016;4a;6a;Da;Rpa;16000;Saint-Galmier;18;Lyon-La Soie;2700;15000;0;1237;13;0;0;19
99548;0;0;31-01-2016;3a;3a;4a;1a;19000;Saint-Galmier;16;Argentan;2875;16000;1;1786;16;0;0;7
99549;0;0;31-01-2016;Da;1a;4a;Da;6000;Saint-Galmier;16;Marseille-Borély;2300;18000;2;2778;15;0;0;37
99550;0;0;31-01-2016;1a;5a;3a;Da;16000;Saint-Galmier;15;Saint-Galmier;2025;12000;0;970;17;0;0;4
99551;0;0;31-01-2016;3a;4a;7a;3a;16000;Saint-Galmier;15;Saint-Galmier;2025;12000;0;1242;18;0;0;8
56419;0;0;01-02-2016;2a;2a;6a;1a;44000;Vincennes;17;Vincennes;2700;37000;2;10;17;0;0;6
56420;1;1.3;01-02-2016;2a;1a;6a;Da;37000;Vincennes;15;Vincennes;2700;95000;0;2;15;0;0;27
56427;1;1.3;01-02-2016;10a;2a;2a;3a;17000;Toulouse;13;Argentan;2800;20000;2;252;15;0;0;4
56428;1;1.3;01-02-2016;Da;1a;4m;1a;24000;Toulouse;18;Vincennes;2850;78000;2;424;18;0;0;9
56430;1;1.7;01-02-2016;1a;7m;Da;Da;6000;Toulouse;16;Agen;2575;6000;5;5846;16;0;0;19
99553;0;0;01-02-2016;10a;3a;1a;1a;48000;Vincennes;16;Vincennes;2100;50000;5;4316;15;0;0;10
99554;0;0;01-02-2016;2Da;5m;3m;6Da;37000;Vincennes;12;Vincennes;2100;37000;2;238;15;0;0;4
99565;1;1.5;01-02-2016;5a;Da;Da;1a;19000;Toulouse;10;Châteaubriant;2400;12000;0;5;13;0;0;4
99566;0;0;01-02-2016;4a;2a;4a;6a;18000;Toulouse;16;Bordeaux - Le Bouscat;2650;23000;2;2077;18;0;0;30
99567;1;1.3;01-02-2016;3a;3a;1a;3a;17000;Toulouse;12;Toulouse;2750;17000;0;421;8;0;0;4
99568;0;0;01-02-2016;1a;1a;6a;5a;22000;Toulouse;16;Cabourg;2850;26000;2;2924;16;0;0;5
56434;0;0;02-02-2016;0a;2a;1a;1a;50000;Vincennes;16;Vincennes;2700;55000;2;70;18;0;0;3
56435;1;1.3;02-02-2016;4a;1a;1a;6a;70000;Vincennes;14;Vincennes;2100;95000;2;2;17;0;0;14
56436;0;0;02-02-2016;4a;0a;8a;5a;44000;Vincennes;18;Vincennes;2700;39000;0;52;18;0;0;7
56438;0;0;02-02-2016;4Dista;1a;3a;10a;5400;Mons;12;Mons;2850;6000;0;1129;15;0;0;4
56439;1;1.3;02-02-2016;1a;7a;8a;2a;6000;Mons;12;Mons;2300;6000;0;512;13;0;0;5
99578;1;3.4;02-02-2016;1a;4a;6a;2a;52000;Vincennes;14;Bologne;1660;12100;0;1229;5;0;0;
99586;1;1.1;02-02-2016;2a;1a;4a;2a;5040;Mons;16;Mons;2300;5040;0;1171;16;0;0;1
99587;1;2.1;02-02-2016;Dm;1a;1a;Da;5760;Mons;12;Mons;2850;6000;0;5010;8;0;0;
99588;1;1.3;02-02-2016;5a;0a;4a;3a;6000;Mons;12;Kuurne;2300;1680;0;542;11;0;0;
99589;0;0;02-02-2016;5a;1a;0a;0a;7200;Mons;11;Mons;2850;7200;0;5880;11;0;0;33
56451;1;1.1;03-02-2016;7a;1a;10a;5a;22000;Bordeaux;8;Vincennes;2700;46000;5;12;18;0;0;34
56452;0;0;03-02-2016;1a;5a;1a;1a;18000;Bordeaux;16;Nantes;3000;20000;0;2240;16;0;0;3
56454;1;1.3;03-02-2016;2a;1a;2a;1a;24000;Marseille;16;Marseille-Vivaux;2650;18000;0;736;14;0;0;2
56455;0;0;03-02-2016;9a;2a;5a;Da;18000;Marseille;12;Cagnes-sur-Mer;2925;22000;2;2215;14;0;0;18
56457;1;1.1;03-02-2016;1a;Da;6a;2a;6000;Son Pardo;10;Son Pardo - Majorque;1650;6000;0;713;13;0;0;1
99602;0;0;03-02-2016;1a;4a;Da;3a;20000;Bordeaux  Le Bouscat;16;Cordemais;2825;22000;5;5831;16;0;0;9
99603;1;1.7;03-02-2016;1a;3m;6m;4a;23000;Bordeaux  Le Bouscat;13;Agen;2625;23000;2;22;14;0;0;5
99604;0;0;03-02-2016;3a;2a;5a;2a;18000;Bordeaux  Le Bouscat;16;Châteaubriant;3000;13000;2;1922;16;0;0;5
99605;1;2.2;03-02-2016;6m;5a;8a;10a;32000;Bordeaux  Le Bouscat;18;Vincennes;2100;90000;2;12;17;0;0;32
99606;0;0;03-02-2016;11a;2a;1a;3a;6000;Bordeaux  Le Bouscat;16;Nantes;3000;6000;1;56;16;0;0;3
99608;1;1.5;03-02-2016;1a;3a;9a;8a;18000;Marseille-Vivaux;14;Toulouse;2325;18000;2;1330;14;0;0;6
99609;0;0;03-02-2016;6a;3a;2a;10a;18000;Marseille-Vivaux;16;Saint-Brieuc;2575;14000;0;488;17;0;0;4
99611;0;0;03-02-2016;2a;Da;Da;Da;18000;Marseille-Vivaux;16;Marseille-Vivaux;2650;17000;1;821;12;0;0;2
99612;1;1.6;03-02-2016;2a;9a;1a;2a;6000;Marseille-Vivaux;16;Marseille-Vivaux;2650;6000;2;1796;16;0;0;3
56461;1;1.9;04-02-2016;4a;2a;3a;1a;50000;Vincennes;18;Vincennes;2700;48000;2;140;17;0;0;6
56463;1;1.1;04-02-2016;1a;1a;1a;2a;105000;Vincennes;11;Vincennes;2700;90000;2;28;14;0;0;1
56464;1;2.2;04-02-2016;2a;2a;4a;Da;36000;Vincennes;15;Vincennes;2850;35000;0;31;15;0;0;9
99618;0;0;04-02-2016;8a;4a;4m;Da;37000;Vincennes;14;Vincennes;2100;45000;0;3435;13;0;0;34
56475;1;2.2;05-02-2016;1a;3a;1a;9a;24000;Cagnes;13;Marseille-Vivaux;2650;17000;0;3;13;0;0;2
56477;0;0;05-02-2016;4a;Da;Da;9a;42000;Cagnes;9;Vincennes;2850;110000;2;616;13;0;0;73
56478;0;0;05-02-2016;Da;6a;Dm;10a;34000;Cagnes;15;Cagnes-sur-Mer;2925;46000;1;1555;18;0;0;9
56479;0;0;05-02-2016;4a;3a;Da;6a;28000;Cagnes;14;Vincennes;2700;36000;2;71;14;0;0;7
56482;1;1.1;05-02-2016;1a;1a;2a;1a;6600;Wolvega;8;Wolvega;2100;7700;0;1975;8;0;0;1
99658;1;1.8;05-02-2016;1a;5a;4a;6a;30000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2150;27000;2;5862;16;0;0;21
99659;0;0;05-02-2016;Da;3a;1a;14a;30000;Cagnes-sur-Mer;18;Cagnes-sur-Mer;2925;8000;0;824;15;0;0;2
99662;1;1.3;05-02-2016;4a;1a;1a;4a;6500;Wolvega;8;Wolvega;2600;6500;0;793;13;0;0;2
99664;0;0;05-02-2016;Da;Da;Da;Da;5500;Wolvega;8;Wolvega;2100;5000;1;799;10;0;0;25
56485;1;1.1;06-02-2016;1a;1a;1a;Da;120000;Vincennes;9;Vincennes;2700;120000;0;28;12;0;0;1
99672;0;0;06-02-2016;4a;1a;1a;0a;70000;Vincennes;18;Vincennes;2700;70000;2;2;18;0;0;3
99673;0;0;06-02-2016;10a;4a;7a;1a;40000;Vincennes;17;Vincennes;2700;42000;1;4;17;0;0;7
99674;1;2.5;06-02-2016;1a;Da;7a;5a;85000;Vincennes;15;Vincennes;2100;78000;2;6;11;0;0;9
99675;1;1.8;06-02-2016;4a;3a;1a;1a;120000;Vincennes;10;Vincennes;2700;120000;0;388;9;0;0;5
99676;0;0;06-02-2016;5a;1a;1a;4a;54000;Vincennes;18;Vincennes;2700;60000;5;10;15;0;0;9
56501;0;0;07-02-2016;1a;1a;1a;1a;110000;Vincennes;10;Vincennes;2700;105000;0;147;15;0;0;1
56502;1;2.4;07-02-2016;2a;2a;1a;5a;100000;Vincennes;12;Vincennes;2100;105000;1;1226;15;0;0;4
56504;0;0;07-02-2016;Da;8a;2a;Da;20000;Mauquenchy;18;Vincennes;2700;39000;0;53;18;0;0;61
56505;1;1.3;07-02-2016;2a;3a;9a;2a;26000;Mauquenchy;18;Vincennes;2700;60000;1;28;15;0;0;11
99699;1;8.3;07-02-2016;Da;Dm;6m;Da;38000;Vincennes;14;Vincennes;2700;37000;5;2830;14;0;0;27
99700;0;0;07-02-2016;2a;Da;1a;4a;38000;Vincennes;10;Vincennes;2100;36000;1;890;14;0;0;13
99701;0;0;07-02-2016;Da;1a;1a;4a;60000;Vincennes;18;Vincennes;2100;90000;0;360;17;0;0;10
99702;1;1.8;07-02-2016;6a;Da;0a;2a;40000;Vincennes;18;Vincennes;2700;42000;1;2;18;0;0;6
99704;1;1.5;07-02-2016;1a;7a;Da;3a;17000;Mauquenchy;15;Argentan;2875;15000;0;151;18;0;0;6
99705;0;0;07-02-2016;6a;2a;0a;9a;20000;Mauquenchy;17;Vincennes;2700;44000;0;6;18;0;0;26
99706;0;0;07-02-2016;0a;7a;8a;Da;18000;Mauquenchy;16;Argentan;2875;20000;0;7252;18;0;0;108
99707;0;0;07-02-2016;1a;7m;5a;4a;6000;Mauquenchy;16;Mauquenchy;2825;6000;0;9418;16;0;0;3
99709;1;2;07-02-2016;1a;6a;12a;Da;17000;Mauquenchy;13;Saint-Brieuc;2575;11000;5;1599;14;0;0;3
56519;0;0;08-02-2016;2a;3a;6a;8a;21000;Châteaubriant;13;Argentan;2300;13000;0;1529;12;0;0;15
99725;1;1.4;08-02-2016;1a;1a;1a;1a;44000;Vincennes;15;Vincennes;2700;37000;2;1698;14;0;0;9
99726;1;1.6;08-02-2016;9a;1a;2a;2a;48000;Vincennes;12;Vincennes;2700;54000;2;6;17;0;0;10
99727;1;1.4;08-02-2016;1m;1a;1m;2m;54000;Vincennes;9;Vincennes;2700;38000;2;34;17;0;0;6
99728;1;1.2;08-02-2016;7a;7a;6a;1a;22000;Vincennes;15;Vincennes;2100;80000;0;388;13;0;0;70
99729;1;2.6;08-02-2016;4a;7a;Da;Da;36000;Vincennes;13;Vincennes;2200;33000;0;167;12;0;0;9
99733;0;0;08-02-2016;6a;1a;4a;Da;21000;Châteaubriant;16;Nantes;3000;13000;0;2108;15;0;0;7
99734;1;2.5;08-02-2016;1a;Da;4a;8a;21000;Châteaubriant;15;Argentan;2875;15000;0;1192;15;0;0;5
99736;1;1.8;08-02-2016;Da;7a;5a;4a;30000;Châteaubriant;18;Vincennes;2850;70000;2;5;18;0;0;10
99737;1;8.1;08-02-2016;Da;Da;Da;Da;21000;Châteaubriant;17;Nantes;3000;15000;1;1863;16;0;0;32
99738;1;1.7;08-02-2016;1a;1a;8a;9a;21000;Châteaubriant;18;Châteaubriant;3000;13000;1;1359;16;0;0;10
99739;1;1.5;08-02-2016;1a;1a;9a;7a;22000;Châteaubriant;18;Châteaubriant;3000;19000;1;2165;18;0;0;8
56525;0;0;09-02-2016;1a;3a;6a;Da;28000;Cagnes;8;Cagnes-sur-Mer;2925;25000;0;718;10;0;0;11
56526;1;2.4;09-02-2016;Da;4a;1a;7a;40000;Cagnes;10;Vincennes;2850;52000;1;1931;15;0;0;6
56527;1;1.5;09-02-2016;1a;1a;1a;10a;8000;Cagnes;15;Cagnes-sur-Mer;2925;8000;0;1796;16;0;0;2
56532;0;0;09-02-2016;1a;2a;1a;1a;6000;Kuurne;16;Mons;2300;6000;5;279;10;0;0;2
56533;1;1.4;09-02-2016;3a;Da;6a;2a;6000;Kuurne;16;Kuurne;2300;1200;0;542;12;0;0;
56534;0;0;09-02-2016;2a;1a;7a;3a;6000;Kuurne;13;Wolvega;3100;6500;0;19;10;0;0;4
99749;0;0;09-02-2016;0a;6a;3a;11a;16000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;22000;0;9692;16;0;0;15
99750;0;0;09-02-2016;7a;1a;1a;2a;58000;Cagnes-sur-Mer;15;Axevalla;2140;300000;0;3288;11;0;0;
99751;1;1.3;09-02-2016;1a;1a;Da;Da;24000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;22000;0;3;14;0;0;3
99752;1;1.4;09-02-2016;1a;1a;Da;4a;32000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;50000;0;504;14;0;0;2
99753;1;1.4;09-02-2016;Da;6a;Da;1a;32000;Cagnes-sur-Mer;18;Cagnes-sur-Mer;2150;23000;0;736;16;0;0;12
99758;0;0;09-02-2016;6a;6a;6a;1a;30000;Kuurne;17;Vincennes;2850;110000;2;360;13;0;0;46
99759;1;1.3;09-02-2016;2a;6a;1a;6a;6000;Kuurne;16;Mons;2300;6000;0;1014;9;0;0;8
99760;0;0;09-02-2016;0a;9a;0a;4a;6000;Kuurne;16;Vincennes;2700;90000;1;34;14;0;0;60
99761;0;0;09-02-2016;2a;1a;8a;2a;6000;Kuurne;16;Mons;2300;6000;5;524;14;0;0;3
99762;1;1.2;09-02-2016;1a;1a;1a;2a;6000;Kuurne;16;Mons;2300;6000;1;1316;16;0;0;1
56538;0;0;10-02-2016;2a;1a;4a;4a;50000;Vincennes;18;Vincennes;2700;54000;2;1696;17;0;0;21
56539;1;1.9;10-02-2016;1a;3a;2a;7a;64000;Vincennes;12;Vincennes;2700;50000;2;4;16;0;0;12
99771;1;1.7;10-02-2016;0a;1a;1a;1a;35000;Vincennes;15;Vincennes;2850;52000;0;3291;15;0;0;5
99772;1;2.6;10-02-2016;5a;Da;8a;1a;35000;Vincennes;14;Nantes;3000;14000;0;9;14;0;0;9
99773;1;2.2;10-02-2016;4a;Da;Da;Da;38000;Vincennes;13;Vincennes;2700;37000;1;50;13;0;0;2
56550;0;0;11-02-2016;Da;6a;9a;2a;35000;Vincennes;15;Vincennes;2100;36000;1;2;15;0;0;2
56551;1;2;11-02-2016;1a;2a;Da;1a;46000;Vincennes;18;Vincennes;2700;39000;2;38;18;0;0;3
99792;1;1.2;11-02-2016;1a;2a;1a;1a;75000;Vincennes;16;Vincennes;2850;78000;0;156;18;0;0;2
99794;1;1.8;11-02-2016;6a;2a;2a;7a;64000;Vincennes;14;Vincennes;2700;54000;2;22;17;0;0;6
99797;1;1.4;11-02-2016;1a;Da;1a;Da;120000;Vincennes;9;Vincennes;2850;120000;2;2;12;0;0;17
56562;1;1.2;12-02-2016;1a;Da;1a;1a;28000;Cagnes;18;Cagnes-sur-Mer;2150;23000;1;3;16;0;0;3
56563;0;0;12-02-2016;1a;Da;3a;0a;28000;Cagnes;16;Cagnes-sur-Mer;2925;30000;2;1311;18;0;0;17
56564;1;1.7;12-02-2016;Da;4a;Da;Da;32000;Cagnes;18;Cagnes-sur-Mer;2150;42000;2;616;9;0;0;4
56567;0;0;12-02-2016;1a;Da;1a;1a;21000;Toulouse;13;Toulouse;2325;14000;0;418;14;0;0;3
99819;0;0;12-02-2016;3a;2a;0a;1a;80000;Cagnes-sur-Mer;15;Vincennes;2100;105000;2;3435;15;0;0;7
99821;1;1.3;12-02-2016;6a;3a;3a;9a;16000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;22000;2;716;15;0;0;13
99822;0;0;12-02-2016;1a;1a;5a;4a;32000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;30000;2;5862;16;0;0;3
99823;0;0;12-02-2016;2a;Da;6m;4Da;8000;Cagnes-sur-Mer;16;Marseille-Vivaux;2650;19000;2;719;15;0;0;5
99829;0;0;12-02-2016;8a;7a;8a;7a;20000;Toulouse;15;Vincennes;2700;48000;0;360;16;0;0;38
99830;1;1.4;12-02-2016;Dm;2a;2a;4a;21000;Toulouse;8;Grenade-sur-Garonne;2725;12000;0;407;7;0;0;
99831;0;0;12-02-2016;4a;2a;3a;6a;21000;Toulouse;14;Vincennes;2100;45000;5;4;15;0;0;21
99833;0;0;12-02-2016;1a;2a;7a;7a;19000;Toulouse;16;Cagnes-sur-Mer;2150;23000;2;1555;16;0;0;17
99834;0;0;12-02-2016;3a;6a;3a;2a;28000;Toulouse;18;Toulouse;2950;25000;0;403;18;0;0;10
99835;1;2.8;12-02-2016;2a;Da;Da;1a;18000;Toulouse;18;Mauquenchy;2875;14000;2;257;16;0;0;38
99836;0;0;12-02-2016;1a;2a;1Da;7a;18000;Toulouse;18;Agen;2625;14000;2;837;18;0;0;4
99837;0;0;12-02-2016;1a;7a;Da;2a;5000;Wolvega;14;Wolvega;2100;5000;1;652;10;0;0;6
99841;1;1.7;12-02-2016;Da;Da;Da;2a;7000;Wolvega;8;Cagnes-sur-Mer;2925;30000;2;3954;16;0;0;15
56575;1;1.1;13-02-2016;1a;1a;1a;3a;95000;Vincennes;11;Vincennes;2850;120000;2;6;16;0;0;3
99846;0;0;13-02-2016;Da;3a;3a;2a;33000;Vincennes;13;Vincennes;2200;33000;0;2;11;0;0;4
99848;0;0;13-02-2016;1a;2a;1a;1a;44000;Vincennes;15;Vincennes;2700;36000;1;153;15;0;0;2
99849;1;1.4;13-02-2016;1a;4a;1a;1a;72000;Vincennes;15;Vincennes;2100;70000;2;2;14;0;0;1
99851;1;1.3;13-02-2016;1a;2a;1a;2a;56000;Vincennes;10;Vincennes;2700;46000;0;953;18;0;0;25
56591;0;0;14-02-2016;1a;8a;Da;Da;56000;Vincennes;9;Vincennes;2700;46000;0;37;14;0;0;18
56592;1;1.8;14-02-2016;Da;1a;Da;2a;37000;Vincennes;13;Vincennes;2700;37000;0;18;14;0;0;5
56593;1;1.1;14-02-2016;1a;1a;1a;1a;400000;Vincennes;16;Vincennes;2700;1000000;1;6;18;0;0;1
56594;0;0;14-02-2016;2a;1a;1a;1a;20000;Vincennes;10;Russie;1600;250000;0;776;10;0;0;
99868;1;1.5;14-02-2016;1a;3a;Da;3a;46000;Vincennes;12;Vincennes;2200;42000;0;50;9;0;0;5
